data,horaEntrada,hora,minuto,tempogasto,HoraSaida,usouVoucher
29/3/2023,10:05:00,10,5,5,10:10:00,0
29/3/2023,15:20:00,15,20,25,15:45:00,0
29/3/2023,19:58:00,19,58,30,20:28:00,1
29/3/2023,16:39:00,16,39,35,17:14:00,0
29/3/2023,08:42:00,8,42,36,09:18:00,1
29/3/2023,13:37:00,13,37,33,14:10:00,1
29/3/2023,21:28:00,21,28,31,21:59:00,1
29/3/2023,12:38:00,12,38,42,13:20:00,0
29/3/2023,08:09:00,8,9,23,08:32:00,1
29/3/2023,08:34:00,8,34,22,08:56:00,0
29/3/2023,18:55:00,18,55,18,19:13:00,1
29/3/2023,20:52:00,20,52,39,21:31:00,1
29/3/2023,08:40:00,8,40,40,09:20:00,0
29/3/2023,09:34:00,9,34,17,09:51:00,0
29/3/2023,10:32:00,10,32,45,11:17:00,1
29/3/2023,08:02:00,8,2,27,08:29:00,1
29/3/2023,13:55:00,13,55,3,13:58:00,1
29/3/2023,08:02:00,8,2,40,08:42:00,0
29/3/2023,11:51:00,11,51,7,11:58:00,0
29/3/2023,20:05:00,20,5,28,20:33:00,0
29/3/2023,19:31:00,19,31,29,20:00:00,1
29/3/2023,11:18:00,11,18,5,11:23:00,0
29/3/2023,12:08:00,12,8,33,12:41:00,1
29/3/2023,07:26:00,7,26,31,07:57:00,0
29/3/2023,13:08:00,13,8,28,13:36:00,1
29/3/2023,08:17:00,8,17,9,08:26:00,1
29/3/2023,11:31:00,11,31,10,11:41:00,0
29/3/2023,11:50:00,11,50,30,12:20:00,1
29/3/2023,19:00:00,19,0,24,19:24:00,0
29/3/2023,14:38:00,14,38,44,15:22:00,0
29/3/2023,10:54:00,10,54,25,11:19:00,1
29/3/2023,11:46:00,11,46,37,12:23:00,0
29/3/2023,18:21:00,18,21,39,19:00:00,1
29/3/2023,17:35:00,17,35,24,17:59:00,1
29/3/2023,09:02:00,9,2,43,09:45:00,0
29/3/2023,16:49:00,16,49,28,17:17:00,0
29/3/2023,14:47:00,14,47,30,15:17:00,0
29/3/2023,19:56:00,19,56,8,20:04:00,0
29/3/2023,11:18:00,11,18,37,11:55:00,1
29/3/2023,21:19:00,21,19,32,21:51:00,0
29/3/2023,17:31:00,17,31,42,18:13:00,0
29/3/2023,20:16:00,20,16,43,20:59:00,0
29/3/2023,12:00:00,12,0,24,12:24:00,1
29/3/2023,07:05:00,7,5,28,07:33:00,0
29/3/2023,16:51:00,16,51,5,16:56:00,1
29/3/2023,07:09:00,7,9,14,07:23:00,1
29/3/2023,10:08:00,10,8,31,10:39:00,0
29/3/2023,21:11:00,21,11,45,21:56:00,1
29/3/2023,07:43:00,7,43,32,08:15:00,1
29/3/2023,09:34:00,9,34,6,09:40:00,1
29/3/2023,20:47:00,20,47,13,21:00:00,0
29/3/2023,21:50:00,21,50,4,21:54:00,1
29/3/2023,15:57:00,15,57,7,16:04:00,1
30/3/2023,07:14:00,7,14,21,07:35:00,1
30/3/2023,17:20:00,17,20,9,17:29:00,0
30/3/2023,07:33:00,7,33,20,07:53:00,1
30/3/2023,18:32:00,18,32,36,19:08:00,1
30/3/2023,14:39:00,14,39,3,14:42:00,0
30/3/2023,20:44:00,20,44,11,20:55:00,1
30/3/2023,13:17:00,13,17,35,13:52:00,0
30/3/2023,09:29:00,9,29,38,10:07:00,1
30/3/2023,17:34:00,17,34,44,18:18:00,0
30/3/2023,19:41:00,19,41,26,20:07:00,1
30/3/2023,19:20:00,19,20,7,19:27:00,1
30/3/2023,09:48:00,9,48,29,10:17:00,0
30/3/2023,09:11:00,9,11,25,09:36:00,0
30/3/2023,11:27:00,11,27,18,11:45:00,0
30/3/2023,11:49:00,11,49,20,12:09:00,1
30/3/2023,21:03:00,21,3,41,21:44:00,0
30/3/2023,21:23:00,21,23,16,21:39:00,1
30/3/2023,17:51:00,17,51,37,18:28:00,1
30/3/2023,15:10:00,15,10,19,15:29:00,1
30/3/2023,19:12:00,19,12,36,19:48:00,1
30/3/2023,20:52:00,20,52,10,21:02:00,1
30/3/2023,11:29:00,11,29,6,11:35:00,1
30/3/2023,12:45:00,12,45,4,12:49:00,1
30/3/2023,15:58:00,15,58,22,16:20:00,0
30/3/2023,11:03:00,11,3,9,11:12:00,0
30/3/2023,15:39:00,15,39,12,15:51:00,0
30/3/2023,16:56:00,16,56,12,17:08:00,0
30/3/2023,11:15:00,11,15,39,11:54:00,1
30/3/2023,14:17:00,14,17,27,14:44:00,0
30/3/2023,17:11:00,17,11,37,17:48:00,1
30/3/2023,21:49:00,21,49,12,22:01:00,1
30/3/2023,15:22:00,15,22,4,15:26:00,1
30/3/2023,14:45:00,14,45,9,14:54:00,0
30/3/2023,17:35:00,17,35,34,18:09:00,1
30/3/2023,16:43:00,16,43,14,16:57:00,1
30/3/2023,20:00:00,20,0,45,20:45:00,0
30/3/2023,20:47:00,20,47,6,20:53:00,0
30/3/2023,18:26:00,18,26,31,18:57:00,0
30/3/2023,07:46:00,7,46,44,08:30:00,1
30/3/2023,09:44:00,9,44,39,10:23:00,1
30/3/2023,18:07:00,18,7,31,18:38:00,0
30/3/2023,10:26:00,10,26,28,10:54:00,1
30/3/2023,19:01:00,19,1,17,19:18:00,1
30/3/2023,13:20:00,13,20,5,13:25:00,1
30/3/2023,17:02:00,17,2,8,17:10:00,0
30/3/2023,16:00:00,16,0,21,16:21:00,1
30/3/2023,12:12:00,12,12,36,12:48:00,1
30/3/2023,18:06:00,18,6,10,18:16:00,1
30/3/2023,08:50:00,8,50,19,09:09:00,1
30/3/2023,17:47:00,17,47,13,18:00:00,0
30/3/2023,12:46:00,12,46,17,13:03:00,1
30/3/2023,09:04:00,9,4,11,09:15:00,1
30/3/2023,18:47:00,18,47,33,19:20:00,1
30/3/2023,11:20:00,11,20,22,11:42:00,1
30/3/2023,08:59:00,8,59,29,09:28:00,1
30/3/2023,07:20:00,7,20,35,07:55:00,0
30/3/2023,16:23:00,16,23,22,16:45:00,1
30/3/2023,08:50:00,8,50,30,09:20:00,0
30/3/2023,10:06:00,10,6,5,10:11:00,1
30/3/2023,07:17:00,7,17,30,07:47:00,1
30/3/2023,15:57:00,15,57,34,16:31:00,1
30/3/2023,21:35:00,21,35,24,21:59:00,1
30/3/2023,16:01:00,16,1,8,16:09:00,1
30/3/2023,15:17:00,15,17,43,16:00:00,1
30/3/2023,18:15:00,18,15,5,18:20:00,1
30/3/2023,16:06:00,16,6,11,16:17:00,0
30/3/2023,16:18:00,16,18,43,17:01:00,1
30/3/2023,14:15:00,14,15,37,14:52:00,1
30/3/2023,14:40:00,14,40,23,15:03:00,1
30/3/2023,07:33:00,7,33,29,08:02:00,0
30/3/2023,16:32:00,16,32,39,17:11:00,0
30/3/2023,13:09:00,13,9,33,13:42:00,1
30/3/2023,18:32:00,18,32,41,19:13:00,0
30/3/2023,15:55:00,15,55,40,16:35:00,0
30/3/2023,12:19:00,12,19,3,12:22:00,1
30/3/2023,17:05:00,17,5,26,17:31:00,0
30/3/2023,09:30:00,9,30,13,09:43:00,0
30/3/2023,09:30:00,9,30,9,09:39:00,1
30/3/2023,17:54:00,17,54,25,18:19:00,1
30/3/2023,08:31:00,8,31,8,08:39:00,1
30/3/2023,19:25:00,19,25,24,19:49:00,0
30/3/2023,15:51:00,15,51,26,16:17:00,1
30/3/2023,15:42:00,15,42,27,16:09:00,0
30/3/2023,21:18:00,21,18,18,21:36:00,1
30/3/2023,11:20:00,11,20,38,11:58:00,0
30/3/2023,19:27:00,19,27,12,19:39:00,1
30/3/2023,10:43:00,10,43,41,11:24:00,0
30/3/2023,12:28:00,12,28,6,12:34:00,0
30/3/2023,13:04:00,13,4,25,13:29:00,1
30/3/2023,17:59:00,17,59,27,18:26:00,1
30/3/2023,13:41:00,13,41,44,14:25:00,1
30/3/2023,16:34:00,16,34,10,16:44:00,1
30/3/2023,09:17:00,9,17,38,09:55:00,0
30/3/2023,21:09:00,21,9,38,21:47:00,1
30/3/2023,11:16:00,11,16,43,11:59:00,1
30/3/2023,13:59:00,13,59,22,14:21:00,1
30/3/2023,18:19:00,18,19,38,18:57:00,1
30/3/2023,11:07:00,11,7,32,11:39:00,1
30/3/2023,21:38:00,21,38,18,21:56:00,1
30/3/2023,19:49:00,19,49,29,20:18:00,1
30/3/2023,14:24:00,14,24,36,15:00:00,0
30/3/2023,12:37:00,12,37,34,13:11:00,0
30/3/2023,19:53:00,19,53,3,19:56:00,1
30/3/2023,20:56:00,20,56,26,21:22:00,0
30/3/2023,20:04:00,20,4,45,20:49:00,0
31/3/2023,18:30:00,18,30,13,18:43:00,1
31/3/2023,18:14:00,18,14,9,18:23:00,0
31/3/2023,19:58:00,19,58,14,20:12:00,1
31/3/2023,20:53:00,20,53,24,21:17:00,1
31/3/2023,15:41:00,15,41,39,16:20:00,1
31/3/2023,18:53:00,18,53,8,19:01:00,0
31/3/2023,14:43:00,14,43,43,15:26:00,1
31/3/2023,19:30:00,19,30,19,19:49:00,1
31/3/2023,16:39:00,16,39,44,17:23:00,0
31/3/2023,20:47:00,20,47,38,21:25:00,1
31/3/2023,13:42:00,13,42,43,14:25:00,0
31/3/2023,07:10:00,7,10,36,07:46:00,0
31/3/2023,13:28:00,13,28,23,13:51:00,1
31/3/2023,19:43:00,19,43,17,20:00:00,1
31/3/2023,21:31:00,21,31,31,22:02:00,0
31/3/2023,08:51:00,8,51,45,09:36:00,0
31/3/2023,18:47:00,18,47,26,19:13:00,1
31/3/2023,19:51:00,19,51,13,20:04:00,0
31/3/2023,10:20:00,10,20,15,10:35:00,0
31/3/2023,18:17:00,18,17,11,18:28:00,1
31/3/2023,12:05:00,12,5,33,12:38:00,0
31/3/2023,20:55:00,20,55,45,21:40:00,0
31/3/2023,08:27:00,8,27,29,08:56:00,0
31/3/2023,13:58:00,13,58,14,14:12:00,1
31/3/2023,10:07:00,10,7,38,10:45:00,1
31/3/2023,11:07:00,11,7,17,11:24:00,0
31/3/2023,20:38:00,20,38,40,21:18:00,1
31/3/2023,18:05:00,18,5,33,18:38:00,1
31/3/2023,15:05:00,15,5,35,15:40:00,1
31/3/2023,15:20:00,15,20,19,15:39:00,1
31/3/2023,11:07:00,11,7,30,11:37:00,1
31/3/2023,10:40:00,10,40,21,11:01:00,0
31/3/2023,14:45:00,14,45,13,14:58:00,0
31/3/2023,11:46:00,11,46,22,12:08:00,0
31/3/2023,12:30:00,12,30,41,13:11:00,1
31/3/2023,20:34:00,20,34,40,21:14:00,1
31/3/2023,20:50:00,20,50,25,21:15:00,0
31/3/2023,20:01:00,20,1,20,20:21:00,0
31/3/2023,07:41:00,7,41,25,08:06:00,0
31/3/2023,13:31:00,13,31,38,14:09:00,0
31/3/2023,21:00:00,21,0,20,21:20:00,0
31/3/2023,17:18:00,17,18,8,17:26:00,0
31/3/2023,20:40:00,20,40,22,21:02:00,1
31/3/2023,10:46:00,10,46,6,10:52:00,1
31/3/2023,18:00:00,18,0,38,18:38:00,0
31/3/2023,17:56:00,17,56,24,18:20:00,1
31/3/2023,09:18:00,9,18,37,09:55:00,0
31/3/2023,08:36:00,8,36,21,08:57:00,1
31/3/2023,14:36:00,14,36,21,14:57:00,1
31/3/2023,17:11:00,17,11,39,17:50:00,1
31/3/2023,08:52:00,8,52,26,09:18:00,0
31/3/2023,12:32:00,12,32,33,13:05:00,1
31/3/2023,21:55:00,21,55,8,22:03:00,1
31/3/2023,18:43:00,18,43,3,18:46:00,0
31/3/2023,21:58:00,21,58,42,22:40:00,1
31/3/2023,12:25:00,12,25,16,12:41:00,0
31/3/2023,13:06:00,13,6,12,13:18:00,0
31/3/2023,09:24:00,9,24,7,09:31:00,0
31/3/2023,16:56:00,16,56,13,17:09:00,0
31/3/2023,09:21:00,9,21,44,10:05:00,0
31/3/2023,20:54:00,20,54,20,21:14:00,0
31/3/2023,12:55:00,12,55,43,13:38:00,1
31/3/2023,13:10:00,13,10,14,13:24:00,0
31/3/2023,17:26:00,17,26,20,17:46:00,0
31/3/2023,11:06:00,11,6,18,11:24:00,1
31/3/2023,11:26:00,11,26,12,11:38:00,0
31/3/2023,12:11:00,12,11,30,12:41:00,1
31/3/2023,08:13:00,8,13,12,08:25:00,1
31/3/2023,14:46:00,14,46,39,15:25:00,0
31/3/2023,09:59:00,9,59,45,10:44:00,1
31/3/2023,21:30:00,21,30,36,22:06:00,1
31/3/2023,21:21:00,21,21,17,21:38:00,0
31/3/2023,10:29:00,10,29,16,10:45:00,0
31/3/2023,10:07:00,10,7,41,10:48:00,0
31/3/2023,16:55:00,16,55,20,17:15:00,1
31/3/2023,18:24:00,18,24,41,19:05:00,1
31/3/2023,21:15:00,21,15,40,21:55:00,1
31/3/2023,11:43:00,11,43,16,11:59:00,0
31/3/2023,15:44:00,15,44,28,16:12:00,1
31/3/2023,21:38:00,21,38,42,22:20:00,1
31/3/2023,19:34:00,19,34,43,20:17:00,1
31/3/2023,14:28:00,14,28,45,15:13:00,1
31/3/2023,14:32:00,14,32,9,14:41:00,1
31/3/2023,21:33:00,21,33,8,21:41:00,1
31/3/2023,18:04:00,18,4,15,18:19:00,0
31/3/2023,21:17:00,21,17,41,21:58:00,0
31/3/2023,18:45:00,18,45,31,19:16:00,1
31/3/2023,08:44:00,8,44,30,09:14:00,1
31/3/2023,08:37:00,8,37,18,08:55:00,1
31/3/2023,11:43:00,11,43,23,12:06:00,0
31/3/2023,16:50:00,16,50,21,17:11:00,1
31/3/2023,14:29:00,14,29,18,14:47:00,1
31/3/2023,19:35:00,19,35,44,20:19:00,1
31/3/2023,11:01:00,11,1,29,11:30:00,0
31/3/2023,12:02:00,12,2,6,12:08:00,0
31/3/2023,11:05:00,11,5,16,11:21:00,0
31/3/2023,20:41:00,20,41,37,21:18:00,0
31/3/2023,18:13:00,18,13,11,18:24:00,1
31/3/2023,15:00:00,15,0,23,15:23:00,0
31/3/2023,15:11:00,15,11,13,15:24:00,0
31/3/2023,10:01:00,10,1,8,10:09:00,0
31/3/2023,21:30:00,21,30,40,22:10:00,1
31/3/2023,10:05:00,10,5,18,10:23:00,1
31/3/2023,08:31:00,8,31,39,09:10:00,1
31/3/2023,13:11:00,13,11,38,13:49:00,1
1/4/2023,18:04:00,18,4,36,18:40:00,0
1/4/2023,10:40:00,10,40,39,11:19:00,0
1/4/2023,09:50:00,9,50,14,10:04:00,1
1/4/2023,12:47:00,12,47,20,13:07:00,1
1/4/2023,08:46:00,8,46,44,09:30:00,0
1/4/2023,09:18:00,9,18,27,09:45:00,0
1/4/2023,11:40:00,11,40,39,12:19:00,1
1/4/2023,19:46:00,19,46,4,19:50:00,0
1/4/2023,15:59:00,15,59,3,16:02:00,1
1/4/2023,11:14:00,11,14,21,11:35:00,1
1/4/2023,08:34:00,8,34,34,09:08:00,1
1/4/2023,12:25:00,12,25,8,12:33:00,1
1/4/2023,21:53:00,21,53,28,22:21:00,1
1/4/2023,16:30:00,16,30,11,16:41:00,1
1/4/2023,18:19:00,18,19,21,18:40:00,0
1/4/2023,18:22:00,18,22,30,18:52:00,1
1/4/2023,10:36:00,10,36,29,11:05:00,1
1/4/2023,09:34:00,9,34,37,10:11:00,1
1/4/2023,21:03:00,21,3,39,21:42:00,1
1/4/2023,20:40:00,20,40,28,21:08:00,1
1/4/2023,21:51:00,21,51,45,22:36:00,0
1/4/2023,10:47:00,10,47,29,11:16:00,0
1/4/2023,14:09:00,14,9,17,14:26:00,1
1/4/2023,14:35:00,14,35,30,15:05:00,0
1/4/2023,10:41:00,10,41,13,10:54:00,1
1/4/2023,12:49:00,12,49,36,13:25:00,1
1/4/2023,19:56:00,19,56,22,20:18:00,0
1/4/2023,15:03:00,15,3,21,15:24:00,0
1/4/2023,10:44:00,10,44,39,11:23:00,1
1/4/2023,12:37:00,12,37,10,12:47:00,1
1/4/2023,09:31:00,9,31,13,09:44:00,1
1/4/2023,13:44:00,13,44,21,14:05:00,1
1/4/2023,18:12:00,18,12,24,18:36:00,0
1/4/2023,18:42:00,18,42,39,19:21:00,0
1/4/2023,19:18:00,19,18,6,19:24:00,1
1/4/2023,11:21:00,11,21,35,11:56:00,1
1/4/2023,11:43:00,11,43,27,12:10:00,0
1/4/2023,08:24:00,8,24,21,08:45:00,1
1/4/2023,19:26:00,19,26,20,19:46:00,0
1/4/2023,12:47:00,12,47,35,13:22:00,0
1/4/2023,14:59:00,14,59,7,15:06:00,0
1/4/2023,08:34:00,8,34,35,09:09:00,0
1/4/2023,09:51:00,9,51,18,10:09:00,1
1/4/2023,20:15:00,20,15,9,20:24:00,1
1/4/2023,14:59:00,14,59,12,15:11:00,0
1/4/2023,08:18:00,8,18,16,08:34:00,0
1/4/2023,07:29:00,7,29,42,08:11:00,0
1/4/2023,19:42:00,19,42,12,19:54:00,0
1/4/2023,15:54:00,15,54,22,16:16:00,0
1/4/2023,19:57:00,19,57,15,20:12:00,1
1/4/2023,12:36:00,12,36,11,12:47:00,1
1/4/2023,21:09:00,21,9,44,21:53:00,0
1/4/2023,17:52:00,17,52,24,18:16:00,1
1/4/2023,09:55:00,9,55,27,10:22:00,0
1/4/2023,18:24:00,18,24,30,18:54:00,1
1/4/2023,08:16:00,8,16,38,08:54:00,1
1/4/2023,16:50:00,16,50,17,17:07:00,1
1/4/2023,20:29:00,20,29,37,21:06:00,1
1/4/2023,19:18:00,19,18,42,20:00:00,1
1/4/2023,16:01:00,16,1,19,16:20:00,0
1/4/2023,21:32:00,21,32,43,22:15:00,0
1/4/2023,18:33:00,18,33,14,18:47:00,1
1/4/2023,10:03:00,10,3,24,10:27:00,0
1/4/2023,07:34:00,7,34,21,07:55:00,0
1/4/2023,17:55:00,17,55,5,18:00:00,0
1/4/2023,08:03:00,8,3,20,08:23:00,0
1/4/2023,14:38:00,14,38,20,14:58:00,0
1/4/2023,15:15:00,15,15,6,15:21:00,1
1/4/2023,13:10:00,13,10,29,13:39:00,0
1/4/2023,16:31:00,16,31,23,16:54:00,1
1/4/2023,10:59:00,10,59,37,11:36:00,1
1/4/2023,08:18:00,8,18,39,08:57:00,1
1/4/2023,14:05:00,14,5,44,14:49:00,0
1/4/2023,21:30:00,21,30,44,22:14:00,1
1/4/2023,17:10:00,17,10,19,17:29:00,1
1/4/2023,20:12:00,20,12,23,20:35:00,1
1/4/2023,08:31:00,8,31,35,09:06:00,1
1/4/2023,19:40:00,19,40,38,20:18:00,0
1/4/2023,20:58:00,20,58,30,21:28:00,0
1/4/2023,09:25:00,9,25,33,09:58:00,0
1/4/2023,21:40:00,21,40,41,22:21:00,0
1/4/2023,21:15:00,21,15,7,21:22:00,1
1/4/2023,08:35:00,8,35,13,08:48:00,0
1/4/2023,18:38:00,18,38,41,19:19:00,1
1/4/2023,21:55:00,21,55,37,22:32:00,0
1/4/2023,08:34:00,8,34,4,08:38:00,1
1/4/2023,14:15:00,14,15,18,14:33:00,0
1/4/2023,19:46:00,19,46,15,20:01:00,0
1/4/2023,08:41:00,8,41,11,08:52:00,0
1/4/2023,12:25:00,12,25,8,12:33:00,1
1/4/2023,20:59:00,20,59,6,21:05:00,1
1/4/2023,10:26:00,10,26,37,11:03:00,0
1/4/2023,14:37:00,14,37,38,15:15:00,0
1/4/2023,13:09:00,13,9,43,13:52:00,0
1/4/2023,11:19:00,11,19,18,11:37:00,1
1/4/2023,18:29:00,18,29,30,18:59:00,0
1/4/2023,15:37:00,15,37,28,16:05:00,0
1/4/2023,19:02:00,19,2,3,19:05:00,0
1/4/2023,15:18:00,15,18,33,15:51:00,1
1/4/2023,20:24:00,20,24,34,20:58:00,1
1/4/2023,09:18:00,9,18,22,09:40:00,0
1/4/2023,14:32:00,14,32,6,14:38:00,0
1/4/2023,21:30:00,21,30,4,21:34:00,0
1/4/2023,12:38:00,12,38,28,13:06:00,0
1/4/2023,08:19:00,8,19,44,09:03:00,0
2/4/2023,09:27:00,9,27,25,09:52:00,1
2/4/2023,15:04:00,15,4,44,15:48:00,0
2/4/2023,15:44:00,15,44,22,16:06:00,0
2/4/2023,21:11:00,21,11,15,21:26:00,1
2/4/2023,09:51:00,9,51,17,10:08:00,0
2/4/2023,07:40:00,7,40,19,07:59:00,0
2/4/2023,16:04:00,16,4,39,16:43:00,1
2/4/2023,15:20:00,15,20,12,15:32:00,1
2/4/2023,13:12:00,13,12,24,13:36:00,0
2/4/2023,16:17:00,16,17,17,16:34:00,0
2/4/2023,21:53:00,21,53,12,22:05:00,0
2/4/2023,21:08:00,21,8,3,21:11:00,0
2/4/2023,10:56:00,10,56,34,11:30:00,1
2/4/2023,16:36:00,16,36,32,17:08:00,0
2/4/2023,11:01:00,11,1,45,11:46:00,1
2/4/2023,16:06:00,16,6,28,16:34:00,0
2/4/2023,11:01:00,11,1,23,11:24:00,1
2/4/2023,12:56:00,12,56,11,13:07:00,0
2/4/2023,11:01:00,11,1,20,11:21:00,0
2/4/2023,19:39:00,19,39,27,20:06:00,0
2/4/2023,19:22:00,19,22,25,19:47:00,1
2/4/2023,07:52:00,7,52,3,07:55:00,1
2/4/2023,16:33:00,16,33,35,17:08:00,0
2/4/2023,12:33:00,12,33,33,13:06:00,1
2/4/2023,20:28:00,20,28,30,20:58:00,1
2/4/2023,18:26:00,18,26,23,18:49:00,1
2/4/2023,11:23:00,11,23,19,11:42:00,0
2/4/2023,09:49:00,9,49,34,10:23:00,1
2/4/2023,10:25:00,10,25,43,11:08:00,1
2/4/2023,20:45:00,20,45,37,21:22:00,0
2/4/2023,07:21:00,7,21,24,07:45:00,1
2/4/2023,11:49:00,11,49,23,12:12:00,0
2/4/2023,13:17:00,13,17,26,13:43:00,0
2/4/2023,17:22:00,17,22,3,17:25:00,1
2/4/2023,16:07:00,16,7,45,16:52:00,1
2/4/2023,11:02:00,11,2,34,11:36:00,1
2/4/2023,21:07:00,21,7,37,21:44:00,0
2/4/2023,08:24:00,8,24,3,08:27:00,1
2/4/2023,20:54:00,20,54,40,21:34:00,1
2/4/2023,15:03:00,15,3,41,15:44:00,1
2/4/2023,09:10:00,9,10,39,09:49:00,1
2/4/2023,11:11:00,11,11,14,11:25:00,0
2/4/2023,09:19:00,9,19,36,09:55:00,1
2/4/2023,13:30:00,13,30,7,13:37:00,0
2/4/2023,09:40:00,9,40,42,10:22:00,1
2/4/2023,19:01:00,19,1,5,19:06:00,0
2/4/2023,12:20:00,12,20,13,12:33:00,0
2/4/2023,15:50:00,15,50,8,15:58:00,1
2/4/2023,17:20:00,17,20,13,17:33:00,0
2/4/2023,17:46:00,17,46,29,18:15:00,0
2/4/2023,07:39:00,7,39,42,08:21:00,0
2/4/2023,16:15:00,16,15,33,16:48:00,0
2/4/2023,10:00:00,10,0,7,10:07:00,1
2/4/2023,15:11:00,15,11,20,15:31:00,1
2/4/2023,14:09:00,14,9,44,14:53:00,1
2/4/2023,07:11:00,7,11,40,07:51:00,1
2/4/2023,08:15:00,8,15,16,08:31:00,0
2/4/2023,19:53:00,19,53,38,20:31:00,1
2/4/2023,13:52:00,13,52,22,14:14:00,1
2/4/2023,18:08:00,18,8,16,18:24:00,1
2/4/2023,18:54:00,18,54,25,19:19:00,0
2/4/2023,16:30:00,16,30,6,16:36:00,0
2/4/2023,15:41:00,15,41,10,15:51:00,1
2/4/2023,19:35:00,19,35,23,19:58:00,0
2/4/2023,16:58:00,16,58,28,17:26:00,1
2/4/2023,09:20:00,9,20,40,10:00:00,0
2/4/2023,20:42:00,20,42,44,21:26:00,0
2/4/2023,21:53:00,21,53,5,21:58:00,1
2/4/2023,11:41:00,11,41,22,12:03:00,1
2/4/2023,11:37:00,11,37,13,11:50:00,0
2/4/2023,17:33:00,17,33,19,17:52:00,0
2/4/2023,09:28:00,9,28,16,09:44:00,0
2/4/2023,21:27:00,21,27,26,21:53:00,0
2/4/2023,20:10:00,20,10,42,20:52:00,1
2/4/2023,19:53:00,19,53,3,19:56:00,0
2/4/2023,15:18:00,15,18,39,15:57:00,1
2/4/2023,14:48:00,14,48,40,15:28:00,1
2/4/2023,19:32:00,19,32,30,20:02:00,1
2/4/2023,20:22:00,20,22,23,20:45:00,1
2/4/2023,11:01:00,11,1,21,11:22:00,1
2/4/2023,16:01:00,16,1,27,16:28:00,1
2/4/2023,15:47:00,15,47,20,16:07:00,1
2/4/2023,12:42:00,12,42,3,12:45:00,1
2/4/2023,09:45:00,9,45,12,09:57:00,0
2/4/2023,07:26:00,7,26,37,08:03:00,0
2/4/2023,09:11:00,9,11,7,09:18:00,1
2/4/2023,14:50:00,14,50,37,15:27:00,0
2/4/2023,09:23:00,9,23,11,09:34:00,1
2/4/2023,15:16:00,15,16,35,15:51:00,1
2/4/2023,12:48:00,12,48,35,13:23:00,1
2/4/2023,08:05:00,8,5,27,08:32:00,0
2/4/2023,14:49:00,14,49,21,15:10:00,1
2/4/2023,17:17:00,17,17,6,17:23:00,1
2/4/2023,10:38:00,10,38,44,11:22:00,0
2/4/2023,17:26:00,17,26,43,18:09:00,1
2/4/2023,11:53:00,11,53,31,12:24:00,1
2/4/2023,16:16:00,16,16,14,16:30:00,1
2/4/2023,19:41:00,19,41,34,20:15:00,1
2/4/2023,17:07:00,17,7,23,17:30:00,0
2/4/2023,07:37:00,7,37,15,07:52:00,1
2/4/2023,21:23:00,21,23,32,21:55:00,1
2/4/2023,11:36:00,11,36,24,12:00:00,0
2/4/2023,12:28:00,12,28,21,12:49:00,1
2/4/2023,10:27:00,10,27,15,10:42:00,0
2/4/2023,11:25:00,11,25,17,11:42:00,1
3/4/2023,09:45:00,9,45,5,09:50:00,1
3/4/2023,08:42:00,8,42,31,09:13:00,0
3/4/2023,17:14:00,17,14,38,17:52:00,1
3/4/2023,12:01:00,12,1,17,12:18:00,0
3/4/2023,08:57:00,8,57,36,09:33:00,0
3/4/2023,18:19:00,18,19,27,18:46:00,1
3/4/2023,13:21:00,13,21,28,13:49:00,1
3/4/2023,21:33:00,21,33,22,21:55:00,0
3/4/2023,13:16:00,13,16,11,13:27:00,1
3/4/2023,19:11:00,19,11,43,19:54:00,0
3/4/2023,14:48:00,14,48,29,15:17:00,1
3/4/2023,21:08:00,21,8,22,21:30:00,1
3/4/2023,20:17:00,20,17,27,20:44:00,0
3/4/2023,11:25:00,11,25,11,11:36:00,0
3/4/2023,19:00:00,19,0,21,19:21:00,0
3/4/2023,16:45:00,16,45,23,17:08:00,0
3/4/2023,14:01:00,14,1,17,14:18:00,0
3/4/2023,08:45:00,8,45,41,09:26:00,0
3/4/2023,10:16:00,10,16,22,10:38:00,0
3/4/2023,08:53:00,8,53,19,09:12:00,1
3/4/2023,12:49:00,12,49,21,13:10:00,0
3/4/2023,12:59:00,12,59,37,13:36:00,1
3/4/2023,17:10:00,17,10,24,17:34:00,0
3/4/2023,11:38:00,11,38,23,12:01:00,1
3/4/2023,11:05:00,11,5,10,11:15:00,1
3/4/2023,20:09:00,20,9,44,20:53:00,1
3/4/2023,21:48:00,21,48,6,21:54:00,0
3/4/2023,09:14:00,9,14,18,09:32:00,1
3/4/2023,15:47:00,15,47,4,15:51:00,1
3/4/2023,09:17:00,9,17,40,09:57:00,0
3/4/2023,13:27:00,13,27,7,13:34:00,1
3/4/2023,09:57:00,9,57,28,10:25:00,0
3/4/2023,11:49:00,11,49,3,11:52:00,0
3/4/2023,11:45:00,11,45,22,12:07:00,0
3/4/2023,12:33:00,12,33,19,12:52:00,0
3/4/2023,07:16:00,7,16,20,07:36:00,0
3/4/2023,08:47:00,8,47,42,09:29:00,0
3/4/2023,08:51:00,8,51,38,09:29:00,0
3/4/2023,10:16:00,10,16,24,10:40:00,1
3/4/2023,20:30:00,20,30,38,21:08:00,1
3/4/2023,15:51:00,15,51,16,16:07:00,1
3/4/2023,17:12:00,17,12,31,17:43:00,1
3/4/2023,13:34:00,13,34,21,13:55:00,0
3/4/2023,20:42:00,20,42,12,20:54:00,1
