data,horaEntrada,hora,minuto,tempogasto,HoraSaida,usouVoucher
28/4/2023,18:03:00,18,3,45,18:48:00,1
21/4/2023,19:11:00,19,11,18,19:29:00,1
19/4/2023,19:39:00,19,39,24,20:03:00,1
19/4/2023,17:37:00,17,37,32,18:09:00,1
6/3/2023,18:49:00,18,49,3,18:52:00,1
16/4/2023,18:11:00,18,11,8,18:19:00,0
9/3/2023,19:22:00,19,22,13,19:35:00,1
24/3/2023,18:19:00,18,19,42,19:01:00,1
16/3/2023,19:56:00,19,56,23,20:19:00,0
16/4/2023,18:33:00,18,33,33,19:06:00,0
3/3/2023,17:18:00,17,18,10,17:28:00,0
4/4/2023,19:04:00,19,4,42,19:46:00,0
28/4/2023,18:46:00,18,46,25,19:11:00,1
29/4/2023,18:33:00,18,33,12,18:45:00,0
30/3/2023,17:48:00,17,48,26,18:14:00,1
25/3/2023,17:41:00,17,41,15,17:56:00,1
2/4/2023,19:13:00,19,13,14,19:27:00,1
23/4/2023,17:18:00,17,18,43,18:01:00,0
10/3/2023,19:45:00,19,45,17,20:02:00,0
18/4/2023,19:10:00,19,10,4,19:14:00,1
20/4/2023,19:49:00,19,49,36,20:25:00,0
22/4/2023,18:53:00,18,53,36,19:29:00,1
11/3/2023,18:54:00,18,54,11,19:05:00,1
21/4/2023,19:59:00,19,59,34,20:33:00,0
24/4/2023,17:37:00,17,37,12,17:49:00,0
2/3/2023,19:10:00,19,10,37,19:47:00,1
5/3/2023,19:33:00,19,33,19,19:52:00,0
3/4/2023,19:36:00,19,36,40,20:16:00,0
16/3/2023,17:38:00,17,38,8,17:46:00,0
6/4/2023,19:21:00,19,21,3,19:24:00,0
16/4/2023,18:42:00,18,42,11,18:53:00,0
3/4/2023,17:16:00,17,16,39,17:55:00,0
9/3/2023,17:32:00,17,32,3,17:35:00,1
18/3/2023,17:05:00,17,5,36,17:41:00,0
8/3/2023,17:58:00,17,58,16,18:14:00,0
9/3/2023,17:01:00,17,1,35,17:36:00,0
7/4/2023,19:59:00,19,59,33,20:32:00,1
21/4/2023,19:05:00,19,5,39,19:44:00,1
27/4/2023,19:20:00,19,20,29,19:49:00,0
28/4/2023,19:12:00,19,12,35,19:47:00,0
4/4/2023,19:29:00,19,29,36,20:05:00,1
17/4/2023,17:19:00,17,19,31,17:50:00,1
4/4/2023,17:23:00,17,23,16,17:39:00,0
13/4/2023,19:51:00,19,51,18,20:09:00,1
5/4/2023,18:30:00,18,30,18,18:48:00,1
10/3/2023,18:53:00,18,53,24,19:17:00,0
23/4/2023,17:31:00,17,31,36,18:07:00,1
30/4/2023,19:52:00,19,52,4,19:56:00,0
30/4/2023,18:44:00,18,44,44,19:28:00,1
3/4/2023,19:06:00,19,6,21,19:27:00,1
15/4/2023,19:00:00,19,0,18,19:18:00,1
26/3/2023,19:47:00,19,47,8,19:55:00,0
26/3/2023,17:45:00,17,45,44,18:29:00,0
14/3/2023,18:15:00,18,15,15,18:30:00,1
17/4/2023,19:40:00,19,40,32,20:12:00,1
10/3/2023,18:18:00,18,18,45,19:03:00,1
14/4/2023,17:54:00,17,54,24,18:18:00,0
16/3/2023,19:45:00,19,45,37,20:22:00,0
28/3/2023,17:25:00,17,25,9,17:34:00,0
29/3/2023,18:39:00,18,39,29,19:08:00,1
25/4/2023,17:10:00,17,10,36,17:46:00,1
18/4/2023,19:33:00,19,33,40,20:13:00,1
25/4/2023,19:58:00,19,58,29,20:27:00,0
17/4/2023,17:32:00,17,32,33,18:05:00,0
1/4/2023,18:49:00,18,49,44,19:33:00,0
26/4/2023,18:47:00,18,47,36,19:23:00,0
29/3/2023,18:45:00,18,45,10,18:55:00,1
30/4/2023,19:11:00,19,11,44,19:55:00,1
15/3/2023,19:38:00,19,38,9,19:47:00,1
16/4/2023,18:28:00,18,28,38,19:06:00,0
21/3/2023,19:36:00,19,36,45,20:21:00,0
5/3/2023,19:47:00,19,47,19,20:06:00,0
25/4/2023,19:28:00,19,28,38,20:06:00,1
26/3/2023,17:51:00,17,51,44,18:35:00,1
25/4/2023,19:51:00,19,51,16,20:07:00,1
20/4/2023,17:42:00,17,42,11,17:53:00,1
27/4/2023,19:19:00,19,19,4,19:23:00,1
26/3/2023,18:37:00,18,37,15,18:52:00,0
4/4/2023,17:53:00,17,53,35,18:28:00,0
19/3/2023,17:17:00,17,17,16,17:33:00,1
21/3/2023,18:26:00,18,26,32,18:58:00,1
26/4/2023,19:05:00,19,5,26,19:31:00,0
29/4/2023,19:55:00,19,55,18,20:13:00,0
28/4/2023,18:42:00,18,42,5,18:47:00,0
7/3/2023,17:56:00,17,56,11,18:07:00,0
13/4/2023,17:42:00,17,42,18,18:00:00,0
16/3/2023,19:30:00,19,30,4,19:34:00,1
24/4/2023,19:06:00,19,6,4,19:10:00,1
24/4/2023,18:28:00,18,28,32,19:00:00,0
12/3/2023,19:40:00,19,40,26,20:06:00,1
30/3/2023,17:44:00,17,44,35,18:19:00,0
11/3/2023,18:17:00,18,17,22,18:39:00,0
20/3/2023,17:06:00,17,6,25,17:31:00,1
21/3/2023,17:45:00,17,45,35,18:20:00,1
29/4/2023,19:33:00,19,33,32,20:05:00,0
8/4/2023,19:17:00,19,17,26,19:43:00,1
22/3/2023,17:25:00,17,25,38,18:03:00,0
23/3/2023,19:07:00,19,7,34,19:41:00,0
25/4/2023,19:38:00,19,38,3,19:41:00,0
30/4/2023,18:43:00,18,43,9,18:52:00,1
25/4/2023,17:35:00,17,35,34,18:09:00,1
7/3/2023,18:53:00,18,53,40,19:33:00,1
19/4/2023,19:05:00,19,5,11,19:16:00,1
10/4/2023,17:05:00,17,5,17,17:22:00,1
16/3/2023,17:56:00,17,56,21,18:17:00,0
26/4/2023,17:27:00,17,27,12,17:39:00,0
15/4/2023,19:05:00,19,5,40,19:45:00,1
20/3/2023,17:49:00,17,49,30,18:19:00,0
24/3/2023,18:12:00,18,12,22,18:34:00,0
10/4/2023,17:26:00,17,26,11,17:37:00,1
1/4/2023,19:37:00,19,37,28,20:05:00,0
27/4/2023,19:16:00,19,16,3,19:19:00,0
17/4/2023,19:59:00,19,59,9,20:08:00,1
8/4/2023,18:19:00,18,19,9,18:28:00,0
26/3/2023,17:16:00,17,16,22,17:38:00,0
22/4/2023,19:50:00,19,50,30,20:20:00,1
2/3/2023,18:09:00,18,9,41,18:50:00,1
11/4/2023,17:25:00,17,25,45,18:10:00,0
11/3/2023,17:36:00,17,36,31,18:07:00,0
20/3/2023,19:37:00,19,37,19,19:56:00,1
15/4/2023,17:28:00,17,28,21,17:49:00,0
11/3/2023,18:26:00,18,26,20,18:46:00,0
30/3/2023,18:23:00,18,23,14,18:37:00,0
18/3/2023,19:50:00,19,50,31,20:21:00,1
27/3/2023,18:30:00,18,30,42,19:12:00,0
26/4/2023,17:43:00,17,43,26,18:09:00,1
3/3/2023,18:42:00,18,42,12,18:54:00,0
16/4/2023,19:20:00,19,20,40,20:00:00,0
2/4/2023,17:07:00,17,7,19,17:26:00,0
6/4/2023,18:41:00,18,41,41,19:22:00,0
22/4/2023,18:49:00,18,49,29,19:18:00,1
19/3/2023,18:18:00,18,18,43,19:01:00,0
9/4/2023,17:48:00,17,48,4,17:52:00,1
17/4/2023,18:04:00,18,4,3,18:07:00,1
2/4/2023,18:34:00,18,34,13,18:47:00,0
19/3/2023,17:43:00,17,43,18,18:01:00,0
19/3/2023,17:34:00,17,34,30,18:04:00,0
29/3/2023,17:29:00,17,29,19,17:48:00,0
28/4/2023,19:34:00,19,34,12,19:46:00,1
2/3/2023,19:57:00,19,57,16,20:13:00,0
24/3/2023,18:03:00,18,3,22,18:25:00,0
26/4/2023,17:50:00,17,50,9,17:59:00,0
24/3/2023,18:33:00,18,33,7,18:40:00,1
3/3/2023,18:28:00,18,28,36,19:04:00,0
26/4/2023,17:29:00,17,29,36,18:05:00,1
25/4/2023,17:24:00,17,24,21,17:45:00,0
22/3/2023,17:41:00,17,41,35,18:16:00,0
23/4/2023,17:05:00,17,5,19,17:24:00,0
29/3/2023,18:00:00,18,0,27,18:27:00,0
30/4/2023,18:40:00,18,40,37,19:17:00,1
9/4/2023,19:52:00,19,52,21,20:13:00,0
23/4/2023,19:47:00,19,47,39,20:26:00,0
19/3/2023,19:25:00,19,25,29,19:54:00,0
26/3/2023,19:30:00,19,30,4,19:34:00,1
22/4/2023,19:17:00,19,17,20,19:37:00,1
25/4/2023,18:20:00,18,20,9,18:29:00,0
3/4/2023,17:04:00,17,4,7,17:11:00,1
11/4/2023,19:08:00,19,8,27,19:35:00,1
11/3/2023,17:58:00,17,58,41,18:39:00,0
8/4/2023,18:23:00,18,23,14,18:37:00,0
17/3/2023,19:39:00,19,39,20,19:59:00,0
21/4/2023,18:00:00,18,0,36,18:36:00,0
25/4/2023,17:31:00,17,31,30,18:01:00,0
25/3/2023,17:17:00,17,17,16,17:33:00,1
30/3/2023,18:52:00,18,52,28,19:20:00,1
23/4/2023,17:45:00,17,45,37,18:22:00,1
4/4/2023,18:44:00,18,44,20,19:04:00,1
21/3/2023,19:13:00,19,13,40,19:53:00,0
23/3/2023,18:45:00,18,45,45,19:30:00,1
27/3/2023,17:11:00,17,11,27,17:38:00,1
11/3/2023,17:33:00,17,33,28,18:01:00,0
18/3/2023,17:36:00,17,36,15,17:51:00,0
24/3/2023,19:09:00,19,9,36,19:45:00,1
2/3/2023,18:21:00,18,21,29,18:50:00,0
15/3/2023,18:20:00,18,20,8,18:28:00,0
30/3/2023,18:01:00,18,1,37,18:38:00,1
5/3/2023,19:10:00,19,10,23,19:33:00,1
13/4/2023,19:11:00,19,11,13,19:24:00,1
16/4/2023,19:02:00,19,2,27,19:29:00,0
14/4/2023,17:58:00,17,58,38,18:36:00,1
2/4/2023,17:56:00,17,56,20,18:16:00,1
21/3/2023,19:30:00,19,30,38,20:08:00,1
21/4/2023,17:02:00,17,2,45,17:47:00,1
5/3/2023,17:05:00,17,5,15,17:20:00,1
8/3/2023,17:08:00,17,8,45,17:53:00,0
21/4/2023,17:46:00,17,46,6,17:52:00,0
7/4/2023,19:04:00,19,4,32,19:36:00,1
25/3/2023,19:52:00,19,52,25,20:17:00,1
29/4/2023,17:53:00,17,53,13,18:06:00,0
28/3/2023,18:58:00,18,58,44,19:42:00,1
4/4/2023,18:32:00,18,32,34,19:06:00,0
28/3/2023,18:08:00,18,8,12,18:20:00,0
7/3/2023,17:41:00,17,41,20,18:01:00,0
15/4/2023,19:29:00,19,29,24,19:53:00,1
1/4/2023,17:30:00,17,30,45,18:15:00,1
29/3/2023,19:06:00,19,6,39,19:45:00,1
24/3/2023,19:29:00,19,29,9,19:38:00,1
9/4/2023,17:49:00,17,49,14,18:03:00,0
3/4/2023,19:31:00,19,31,37,20:08:00,1
9/3/2023,17:34:00,17,34,34,18:08:00,1
10/4/2023,17:18:00,17,18,26,17:44:00,1
28/3/2023,17:35:00,17,35,4,17:39:00,1
20/4/2023,19:10:00,19,10,44,19:54:00,1
21/4/2023,19:20:00,19,20,5,19:25:00,0
17/4/2023,19:57:00,19,57,26,20:23:00,1
9/3/2023,19:01:00,19,1,45,19:46:00,0
10/3/2023,19:58:00,19,58,44,20:42:00,0
4/3/2023,17:13:00,17,13,28,17:41:00,1
15/4/2023,17:13:00,17,13,33,17:46:00,0
12/4/2023,18:46:00,18,46,27,19:13:00,1
22/4/2023,18:43:00,18,43,12,18:55:00,0
23/4/2023,19:31:00,19,31,39,20:10:00,1
10/3/2023,19:21:00,19,21,42,20:03:00,0
9/4/2023,19:31:00,19,31,27,19:58:00,0
26/3/2023,19:10:00,19,10,18,19:28:00,0
7/3/2023,17:30:00,17,30,25,17:55:00,0
11/4/2023,19:34:00,19,34,6,19:40:00,0
3/3/2023,19:56:00,19,56,39,20:35:00,1
4/4/2023,19:56:00,19,56,39,20:35:00,0
7/4/2023,18:42:00,18,42,35,19:17:00,0
10/4/2023,17:44:00,17,44,29,18:13:00,0
25/4/2023,17:53:00,17,53,44,18:37:00,1
27/4/2023,17:44:00,17,44,20,18:04:00,1
17/4/2023,18:59:00,18,59,33,19:32:00,0
28/4/2023,19:06:00,19,6,16,19:22:00,0
10/3/2023,19:09:00,19,9,3,19:12:00,0
10/4/2023,18:58:00,18,58,17,19:15:00,0
7/4/2023,17:12:00,17,12,13,17:25:00,1
29/4/2023,17:04:00,17,4,19,17:23:00,0
16/4/2023,19:08:00,19,8,4,19:12:00,0
13/4/2023,19:22:00,19,22,20,19:42:00,1
26/3/2023,17:25:00,17,25,42,18:07:00,1
22/4/2023,19:20:00,19,20,36,19:56:00,0
12/3/2023,18:13:00,18,13,25,18:38:00,0
29/3/2023,19:36:00,19,36,22,19:58:00,0
20/4/2023,19:07:00,19,7,30,19:37:00,1
22/3/2023,19:27:00,19,27,3,19:30:00,1
11/3/2023,17:30:00,17,30,27,17:57:00,1
17/4/2023,19:02:00,19,2,8,19:10:00,1
5/3/2023,18:26:00,18,26,23,18:49:00,0
28/4/2023,19:05:00,19,5,13,19:18:00,1
19/3/2023,19:50:00,19,50,16,20:06:00,1
12/3/2023,18:37:00,18,37,14,18:51:00,1
23/4/2023,19:30:00,19,30,14,19:44:00,1
19/4/2023,19:43:00,19,43,10,19:53:00,0
22/4/2023,18:34:00,18,34,31,19:05:00,0
15/3/2023,18:08:00,18,8,30,18:38:00,1
10/4/2023,18:11:00,18,11,27,18:38:00,1
19/4/2023,19:14:00,19,14,30,19:44:00,1
5/3/2023,17:47:00,17,47,17,18:04:00,1
20/4/2023,19:56:00,19,56,38,20:34:00,0
18/4/2023,19:51:00,19,51,5,19:56:00,1
16/3/2023,18:12:00,18,12,34,18:46:00,0
25/3/2023,17:16:00,17,16,34,17:50:00,1
4/3/2023,18:24:00,18,24,39,19:03:00,1
8/4/2023,19:52:00,19,52,20,20:12:00,1
23/4/2023,17:49:00,17,49,23,18:12:00,0
30/4/2023,18:19:00,18,19,39,18:58:00,0
16/3/2023,17:47:00,17,47,42,18:29:00,1
7/3/2023,19:46:00,19,46,9,19:55:00,0
9/4/2023,19:33:00,19,33,29,20:02:00,1
9/4/2023,19:19:00,19,19,28,19:47:00,1
6/4/2023,19:13:00,19,13,5,19:18:00,0
22/4/2023,17:49:00,17,49,35,18:24:00,0
10/4/2023,19:35:00,19,35,4,19:39:00,1
1/4/2023,19:33:00,19,33,14,19:47:00,1
7/4/2023,17:28:00,17,28,35,18:03:00,0
12/4/2023,19:42:00,19,42,38,20:20:00,1
28/4/2023,19:25:00,19,25,17,19:42:00,0
18/3/2023,17:07:00,17,7,24,17:31:00,0
18/3/2023,17:49:00,17,49,36,18:25:00,1
8/3/2023,19:42:00,19,42,37,20:19:00,1
25/3/2023,18:51:00,18,51,24,19:15:00,1
9/3/2023,17:32:00,17,32,32,18:04:00,1
12/4/2023,19:15:00,19,15,45,20:00:00,1
17/4/2023,17:28:00,17,28,36,18:04:00,1
23/3/2023,17:33:00,17,33,42,18:15:00,1
30/4/2023,18:24:00,18,24,35,18:59:00,1
6/3/2023,19:15:00,19,15,16,19:31:00,0
4/4/2023,19:58:00,19,58,14,20:12:00,1
21/4/2023,18:28:00,18,28,45,19:13:00,1
9/3/2023,18:23:00,18,23,26,18:49:00,1
11/3/2023,17:18:00,17,18,22,17:40:00,1
17/3/2023,18:38:00,18,38,41,19:19:00,0
8/4/2023,17:34:00,17,34,42,18:16:00,1
30/4/2023,19:08:00,19,8,16,19:24:00,1
29/3/2023,19:43:00,19,43,36,20:19:00,1
7/3/2023,19:03:00,19,3,26,19:29:00,1
1/4/2023,19:12:00,19,12,35,19:47:00,0
25/3/2023,19:35:00,19,35,39,20:14:00,1
24/4/2023,17:34:00,17,34,43,18:17:00,1
30/3/2023,17:11:00,17,11,16,17:27:00,0
22/3/2023,17:43:00,17,43,12,17:55:00,0
10/3/2023,17:42:00,17,42,17,17:59:00,1
4/4/2023,18:49:00,18,49,40,19:29:00,1
17/4/2023,18:20:00,18,20,8,18:28:00,0
10/4/2023,17:27:00,17,27,6,17:33:00,0
2/4/2023,18:43:00,18,43,30,19:13:00,1
28/4/2023,19:10:00,19,10,34,19:44:00,1
29/4/2023,18:19:00,18,19,44,19:03:00,1
1/4/2023,19:36:00,19,36,44,20:20:00,0
20/3/2023,18:13:00,18,13,31,18:44:00,1
28/4/2023,17:55:00,17,55,15,18:10:00,0
13/4/2023,18:02:00,18,2,5,18:07:00,0
11/3/2023,18:13:00,18,13,4,18:17:00,1
11/4/2023,18:25:00,18,25,8,18:33:00,1
10/3/2023,18:06:00,18,6,42,18:48:00,0
29/3/2023,17:27:00,17,27,39,18:06:00,0
30/4/2023,19:52:00,19,52,24,20:16:00,0
4/4/2023,17:57:00,17,57,9,18:06:00,1
20/3/2023,19:05:00,19,5,26,19:31:00,0
10/4/2023,18:59:00,18,59,11,19:10:00,0
7/3/2023,18:50:00,18,50,11,19:01:00,1
4/4/2023,19:54:00,19,54,3,19:57:00,1
9/4/2023,17:39:00,17,39,41,18:20:00,1
6/4/2023,19:11:00,19,11,33,19:44:00,0
29/3/2023,18:16:00,18,16,5,18:21:00,0
19/3/2023,19:48:00,19,48,8,19:56:00,1
15/3/2023,19:32:00,19,32,9,19:41:00,0
27/4/2023,17:14:00,17,14,35,17:49:00,1
25/3/2023,19:10:00,19,10,4,19:14:00,0
4/3/2023,17:11:00,17,11,16,17:27:00,0
4/4/2023,18:07:00,18,7,10,18:17:00,0
9/4/2023,18:43:00,18,43,26,19:09:00,1
18/3/2023,17:50:00,17,50,27,18:17:00,0
25/4/2023,18:26:00,18,26,5,18:31:00,0
13/4/2023,17:35:00,17,35,16,17:51:00,1
18/3/2023,19:45:00,19,45,10,19:55:00,0
19/3/2023,19:24:00,19,24,41,20:05:00,1
23/3/2023,17:49:00,17,49,26,18:15:00,0
23/4/2023,17:40:00,17,40,38,18:18:00,0
23/4/2023,17:35:00,17,35,15,17:50:00,0
18/3/2023,17:30:00,17,30,17,17:47:00,1
20/3/2023,17:08:00,17,8,45,17:53:00,0
10/3/2023,19:30:00,19,30,41,20:11:00,0
21/3/2023,19:43:00,19,43,14,19:57:00,1
12/3/2023,18:01:00,18,1,42,18:43:00,0
12/4/2023,18:47:00,18,47,35,19:22:00,1
2/3/2023,17:28:00,17,28,30,17:58:00,1
17/3/2023,18:56:00,18,56,37,19:33:00,1
11/3/2023,17:29:00,17,29,26,17:55:00,1
25/3/2023,18:12:00,18,12,37,18:49:00,1
17/4/2023,19:13:00,19,13,37,19:50:00,1
22/3/2023,17:53:00,17,53,43,18:36:00,1
27/3/2023,17:49:00,17,49,17,18:06:00,1
28/4/2023,19:23:00,19,23,6,19:29:00,1
9/4/2023,19:25:00,19,25,40,20:05:00,0
17/4/2023,17:41:00,17,41,30,18:11:00,1
29/4/2023,19:47:00,19,47,18,20:05:00,1
3/4/2023,17:09:00,17,9,31,17:40:00,1
26/3/2023,19:37:00,19,37,44,20:21:00,1
26/4/2023,17:54:00,17,54,27,18:21:00,1
1/3/2023,18:26:00,18,26,11,18:37:00,1
30/3/2023,18:47:00,18,47,26,19:13:00,1
14/3/2023,18:48:00,18,48,13,19:01:00,0
23/3/2023,17:59:00,17,59,5,18:04:00,1
3/3/2023,17:57:00,17,57,12,18:09:00,1
10/4/2023,17:48:00,17,48,8,17:56:00,1
5/3/2023,17:05:00,17,5,17,17:22:00,0
2/3/2023,19:00:00,19,0,8,19:08:00,1
18/4/2023,18:38:00,18,38,19,18:57:00,0
11/3/2023,17:05:00,17,5,15,17:20:00,1
10/3/2023,18:22:00,18,22,14,18:36:00,0
11/4/2023,19:27:00,19,27,6,19:33:00,1
1/3/2023,18:28:00,18,28,21,18:49:00,0
6/4/2023,18:20:00,18,20,16,18:36:00,0
13/4/2023,17:44:00,17,44,16,18:00:00,1
7/3/2023,17:00:00,17,0,42,17:42:00,1
10/3/2023,17:09:00,17,9,19,17:28:00,1
10/3/2023,19:24:00,19,24,31,19:55:00,0
28/4/2023,19:54:00,19,54,13,20:07:00,1
10/3/2023,18:18:00,18,18,32,18:50:00,1
4/4/2023,18:31:00,18,31,16,18:47:00,1
3/3/2023,17:36:00,17,36,27,18:03:00,1
14/3/2023,17:20:00,17,20,21,17:41:00,0
22/3/2023,19:11:00,19,11,16,19:27:00,1
27/3/2023,17:08:00,17,8,11,17:19:00,0
8/4/2023,18:36:00,18,36,10,18:46:00,0
15/3/2023,17:53:00,17,53,3,17:56:00,1
10/4/2023,18:24:00,18,24,15,18:39:00,0
13/4/2023,19:27:00,19,27,19,19:46:00,0
1/4/2023,19:27:00,19,27,34,20:01:00,1
5/3/2023,18:05:00,18,5,15,18:20:00,1
5/4/2023,19:28:00,19,28,19,19:47:00,0
9/3/2023,17:42:00,17,42,33,18:15:00,1
18/4/2023,19:20:00,19,20,17,19:37:00,1
17/3/2023,17:47:00,17,47,23,18:10:00,0
2/4/2023,18:42:00,18,42,27,19:09:00,0
5/4/2023,17:02:00,17,2,23,17:25:00,0
28/4/2023,18:33:00,18,33,29,19:02:00,1
1/3/2023,19:21:00,19,21,14,19:35:00,1
21/4/2023,18:52:00,18,52,21,19:13:00,1
15/3/2023,17:41:00,17,41,39,18:20:00,0
20/4/2023,19:45:00,19,45,25,20:10:00,1
18/4/2023,17:24:00,17,24,29,17:53:00,1
13/3/2023,18:52:00,18,52,7,18:59:00,0
24/3/2023,19:01:00,19,1,43,19:44:00,1
21/3/2023,17:55:00,17,55,5,18:00:00,0
19/4/2023,17:07:00,17,7,4,17:11:00,0
26/4/2023,19:56:00,19,56,6,20:02:00,1
1/4/2023,18:23:00,18,23,16,18:39:00,0
10/3/2023,17:03:00,17,3,4,17:07:00,1
10/4/2023,18:20:00,18,20,21,18:41:00,0
26/4/2023,19:20:00,19,20,40,20:00:00,0
5/3/2023,18:36:00,18,36,11,18:47:00,1
9/3/2023,18:17:00,18,17,17,18:34:00,0
4/3/2023,19:28:00,19,28,34,20:02:00,0
15/4/2023,18:57:00,18,57,11,19:08:00,0
18/3/2023,18:02:00,18,2,36,18:38:00,1
30/4/2023,18:08:00,18,8,13,18:21:00,0
12/3/2023,19:13:00,19,13,14,19:27:00,0
29/3/2023,19:09:00,19,9,7,19:16:00,0
8/4/2023,17:49:00,17,49,43,18:32:00,1
9/3/2023,19:07:00,19,7,36,19:43:00,1
11/3/2023,17:08:00,17,8,13,17:21:00,0
9/3/2023,17:53:00,17,53,23,18:16:00,1
6/4/2023,17:11:00,17,11,40,17:51:00,1
30/4/2023,18:51:00,18,51,34,19:25:00,1
11/4/2023,18:27:00,18,27,43,19:10:00,0
23/4/2023,19:31:00,19,31,30,20:01:00,1
27/3/2023,19:03:00,19,3,30,19:33:00,0
18/4/2023,17:46:00,17,46,19,18:05:00,1
17/4/2023,17:44:00,17,44,25,18:09:00,0
29/4/2023,19:48:00,19,48,6,19:54:00,0
27/4/2023,18:38:00,18,38,6,18:44:00,1
28/4/2023,19:16:00,19,16,28,19:44:00,0
7/4/2023,17:27:00,17,27,16,17:43:00,0
18/4/2023,17:12:00,17,12,32,17:44:00,1
26/3/2023,19:44:00,19,44,4,19:48:00,0
9/3/2023,17:27:00,17,27,42,18:09:00,0
28/3/2023,19:03:00,19,3,22,19:25:00,1
11/4/2023,18:12:00,18,12,30,18:42:00,1
17/4/2023,18:54:00,18,54,37,19:31:00,1
16/3/2023,19:47:00,19,47,16,20:03:00,1
26/3/2023,19:50:00,19,50,25,20:15:00,1
20/3/2023,18:17:00,18,17,24,18:41:00,0
20/4/2023,17:22:00,17,22,19,17:41:00,0
21/3/2023,17:50:00,17,50,24,18:14:00,1
22/4/2023,17:04:00,17,4,8,17:12:00,0
18/3/2023,18:04:00,18,4,16,18:20:00,1
16/3/2023,17:17:00,17,17,12,17:29:00,0
12/3/2023,19:28:00,19,28,39,20:07:00,0
30/3/2023,18:50:00,18,50,25,19:15:00,0
3/3/2023,18:30:00,18,30,44,19:14:00,1
29/4/2023,17:58:00,17,58,25,18:23:00,1
16/3/2023,18:57:00,18,57,21,19:18:00,0
26/3/2023,18:01:00,18,1,44,18:45:00,1
1/3/2023,19:05:00,19,5,28,19:33:00,1
27/3/2023,19:55:00,19,55,5,20:00:00,0
23/3/2023,18:51:00,18,51,40,19:31:00,0
14/4/2023,18:28:00,18,28,8,18:36:00,0
16/3/2023,19:06:00,19,6,30,19:36:00,0
10/4/2023,19:29:00,19,29,33,20:02:00,1
3/3/2023,17:20:00,17,20,13,17:33:00,1
6/4/2023,18:40:00,18,40,41,19:21:00,1
3/4/2023,19:58:00,19,58,30,20:28:00,1
30/4/2023,18:18:00,18,18,24,18:42:00,0
1/3/2023,18:30:00,18,30,16,18:46:00,1
10/3/2023,19:30:00,19,30,42,20:12:00,1
20/3/2023,19:06:00,19,6,41,19:47:00,0
15/4/2023,17:54:00,17,54,12,18:06:00,1
20/3/2023,18:18:00,18,18,35,18:53:00,0
22/4/2023,18:29:00,18,29,18,18:47:00,1
23/4/2023,19:29:00,19,29,24,19:53:00,0
26/4/2023,17:36:00,17,36,44,18:20:00,1
13/4/2023,17:41:00,17,41,36,18:17:00,0
16/4/2023,19:41:00,19,41,16,19:57:00,1
25/4/2023,18:23:00,18,23,15,18:38:00,0
30/4/2023,17:10:00,17,10,26,17:36:00,0
24/4/2023,19:15:00,19,15,32,19:47:00,0
2/3/2023,19:56:00,19,56,44,20:40:00,1
6/4/2023,18:13:00,18,13,13,18:26:00,1
13/4/2023,19:52:00,19,52,19,20:11:00,0
9/3/2023,17:52:00,17,52,13,18:05:00,1
2/4/2023,17:19:00,17,19,17,17:36:00,0
17/3/2023,19:37:00,19,37,28,20:05:00,0
19/4/2023,18:03:00,18,3,31,18:34:00,1
23/3/2023,18:54:00,18,54,10,19:04:00,1
20/3/2023,18:44:00,18,44,15,18:59:00,1
20/3/2023,17:05:00,17,5,11,17:16:00,1
1/3/2023,19:01:00,19,1,27,19:28:00,0
21/3/2023,19:25:00,19,25,22,19:47:00,1
2/4/2023,17:03:00,17,3,23,17:26:00,1
1/3/2023,19:07:00,19,7,40,19:47:00,0
7/3/2023,18:00:00,18,0,5,18:05:00,1
27/4/2023,17:49:00,17,49,9,17:58:00,0
16/3/2023,19:21:00,19,21,3,19:24:00,0
8/3/2023,17:55:00,17,55,22,18:17:00,0
5/4/2023,18:20:00,18,20,15,18:35:00,1
10/4/2023,17:47:00,17,47,23,18:10:00,1
21/4/2023,18:56:00,18,56,44,19:40:00,0
21/4/2023,17:26:00,17,26,7,17:33:00,1
24/3/2023,17:13:00,17,13,23,17:36:00,1
18/4/2023,18:30:00,18,30,37,19:07:00,0
21/4/2023,18:14:00,18,14,35,18:49:00,1
4/3/2023,19:03:00,19,3,45,19:48:00,1
11/3/2023,19:16:00,19,16,42,19:58:00,0
25/3/2023,17:26:00,17,26,43,18:09:00,0
23/3/2023,18:41:00,18,41,9,18:50:00,1
3/3/2023,17:45:00,17,45,27,18:12:00,1
28/4/2023,19:25:00,19,25,26,19:51:00,1
27/3/2023,17:45:00,17,45,27,18:12:00,0
28/3/2023,18:41:00,18,41,40,19:21:00,1
26/4/2023,19:08:00,19,8,38,19:46:00,1
14/3/2023,19:39:00,19,39,33,20:12:00,0
26/3/2023,18:06:00,18,6,44,18:50:00,0
4/4/2023,19:05:00,19,5,41,19:46:00,0
15/3/2023,17:10:00,17,10,23,17:33:00,0
6/3/2023,17:06:00,17,6,35,17:41:00,1
12/4/2023,19:28:00,19,28,41,20:09:00,1
15/4/2023,18:05:00,18,5,9,18:14:00,1
24/3/2023,18:11:00,18,11,44,18:55:00,0
14/4/2023,17:08:00,17,8,21,17:29:00,0
17/3/2023,19:45:00,19,45,31,20:16:00,0
15/4/2023,18:49:00,18,49,11,19:00:00,1
2/3/2023,17:31:00,17,31,26,17:57:00,1
15/4/2023,17:58:00,17,58,9,18:07:00,0
