hora_entrada,permanencia
2023-03-18 15:53:22.880585,40
2023-03-18 15:53:51.185958,26
2023-03-18 15:53:51.681168,33
2023-03-18 15:54:00.000000,25
2023-03-18 15:54:00.000000,24
2023-03-18 15:54:24.017331,9
2023-03-18 15:55:51.024232,17
2023-03-18 15:57:14.281651,18
2023-03-18 15:58:03.604989,32
2023-03-18 15:58:13.085875,22
2023-03-18 15:58:59.870429,24
2023-03-18 15:59:00.000000,21
2023-03-18 15:59:10.788073,16
2023-03-18 15:59:12.294177,20
2023-03-18 15:59:27.544669,26
2023-03-18 16:00:37.984678,17
2023-03-18 16:00:44.959455,12
2023-03-18 16:01:17.629401,14
2023-03-18 16:02:06.209945,17
2023-03-18 16:02:57.997013,35
2023-03-18 16:03:50.420764,31
2023-03-18 16:04:04.186456,13
2023-03-18 16:06:07.646246,8
2023-03-18 16:06:55.302065,44
2023-03-18 16:07:25.779057,23
2023-03-18 16:07:54.451655,23
2023-03-18 16:07:57.450730,31
2023-03-18 16:08:00.000000,25
2023-03-18 16:08:00.000000,31
2023-03-18 16:08:00.000000,19
2023-03-18 16:08:00.000000,30
2023-03-18 16:10:00.000000,29
2023-03-18 16:10:04.808045,9
2023-03-18 16:10:48.835097,26
2023-03-18 16:11:00.000000,24
2023-03-18 16:11:00.000000,26
2023-03-18 16:11:01.673830,15
2023-03-18 16:11:58.424601,30
2023-03-18 16:12:00.000000,23
2023-03-18 16:12:37.151327,24
2023-03-18 16:13:00.000000,21
2023-03-18 16:14:00.000000,26
2023-03-18 16:15:00.000000,28
2023-03-18 16:15:16.438514,36
2023-03-18 16:15:37.015529,43
2023-03-18 16:16:00.000000,28
2023-03-18 16:16:28.765026,37
2023-03-18 16:17:00.000000,15
2023-03-18 16:18:47.383484,22
2023-03-18 16:19:01.062166,33
2023-03-18 16:19:03.263406,13
2023-03-18 16:20:00.000000,24
2023-03-18 16:20:08.450018,7
2023-03-18 16:20:23.239503,28
2023-03-18 16:21:08.284573,15
2023-03-18 16:22:06.023308,25
2023-03-18 16:22:40.197662,18
2023-03-18 16:23:00.000000,22
2023-03-18 16:24:20.440582,21
2023-03-18 16:24:21.752460,5
2023-03-18 16:24:24.273088,26
2023-03-18 16:24:27.415197,11
2023-03-18 16:25:51.388636,37
2023-03-18 16:26:00.000000,25
2023-03-18 16:26:00.000000,52
2023-03-18 16:26:09.095073,25
2023-03-18 16:26:11.777738,40
2023-03-18 16:26:44.405943,28
2023-03-18 16:26:56.134271,26
2023-03-18 16:27:00.000000,35
2023-03-18 16:27:00.000000,30
2023-03-18 16:27:57.731886,27
2023-03-18 16:27:59.399922,19
2023-03-18 16:28:24.775154,14
2023-03-18 16:28:38.931212,14
2023-03-18 16:28:45.619399,9
2023-03-18 16:28:59.003693,45
2023-03-18 16:29:00.000000,18
2023-03-18 16:29:08.518506,27
2023-03-18 16:29:40.902241,32
2023-03-18 16:30:00.000000,38
2023-03-18 16:30:01.704912,25
2023-03-18 16:30:40.717041,30
2023-03-18 16:31:07.269246,33
2023-03-18 16:31:24.774284,33
2023-03-18 16:31:50.233847,33
2023-03-18 16:32:11.769986,44
2023-03-18 16:32:43.239963,33
2023-03-18 16:33:10.348063,36
2023-03-18 16:33:15.990897,16
2023-03-18 16:33:21.551150,21
2023-03-18 16:34:00.000000,41
2023-03-18 16:34:00.000000,27
2023-03-18 16:35:20.100217,33
2023-03-18 16:35:51.270718,41
2023-03-18 16:36:00.000000,27
2023-03-18 16:36:14.736677,16
2023-03-18 16:36:33.799998,31
2023-03-18 16:36:39.908096,18
2023-03-18 16:36:42.226680,25
2023-03-18 16:36:58.118613,31
2023-03-18 16:37:00.000000,34
2023-03-18 16:37:13.561776,33
2023-03-18 16:39:00.000000,19
2023-03-18 16:39:08.016686,24
2023-03-18 16:39:10.419532,31
2023-03-18 16:39:18.835137,24
2023-03-18 16:40:41.390667,11
2023-03-18 16:40:44.878850,16
2023-03-18 16:41:07.229323,30
2023-03-18 16:41:28.057220,27
2023-03-18 16:42:00.000000,34
2023-03-18 16:42:20.257483,27
2023-03-18 16:42:29.141650,31
2023-03-18 16:42:32.461355,35
2023-03-18 16:42:55.156096,28
2023-03-18 16:43:00.000000,8
2023-03-18 16:43:00.000000,30
2023-03-18 16:43:41.340900,35
2023-03-18 16:43:42.914975,36
2023-03-18 16:43:57.448350,12
2023-03-18 16:44:01.602278,24
2023-03-18 16:44:06.642815,28
2023-03-18 16:44:15.734468,28
2023-03-18 16:44:36.893362,43
2023-03-18 16:44:54.999069,26
2023-03-18 16:45:39.409531,20
2023-03-18 16:45:52.705836,14
2023-03-18 16:46:18.583427,18
2023-03-18 16:47:07.755449,26
2023-03-18 16:47:28.025264,35
2023-03-18 16:47:46.821351,9
2023-03-18 16:48:00.000000,29
2023-03-18 16:49:00.000000,21
2023-03-18 16:49:03.088522,32
2023-03-18 16:49:06.510042,22
2023-03-18 16:49:30.512102,34
2023-03-18 16:50:01.700752,23
2023-03-18 16:51:00.927076,30
2023-03-18 16:51:06.236515,27
2023-03-18 16:51:09.825415,33
2023-03-18 16:51:38.400839,23
2023-03-18 16:51:43.380268,23
2023-03-18 16:52:00.000000,16
2023-03-18 16:53:02.606926,11
2023-03-18 16:53:14.814875,10
2023-03-18 16:54:00.000000,28
2023-03-18 16:54:16.321645,15
2023-03-18 16:54:26.799150,15
2023-03-18 16:54:34.500341,21
2023-03-18 16:54:42.162007,30
2023-03-18 16:55:27.751286,31
2023-03-18 16:55:39.093048,37
2023-03-18 16:55:41.810531,20
2023-03-18 16:55:48.446817,26
2023-03-18 16:55:51.520587,8
2023-03-18 16:56:00.000000,34
2023-03-18 16:56:08.687203,31
2023-03-18 16:56:27.283900,35
2023-03-18 16:56:48.582395,36
2023-03-18 16:57:00.000000,37
2023-03-18 16:57:00.000000,25
2023-03-18 16:57:00.000000,22
2023-03-18 16:57:02.784283,43
2023-03-18 16:57:03.065737,52
2023-03-18 16:57:21.306829,20
2023-03-18 16:57:27.089381,27
2023-03-18 16:58:00.000000,34
2023-03-18 16:58:14.317546,20
2023-03-18 16:58:19.813005,26
2023-03-18 16:59:00.000000,41
2023-03-18 16:59:00.000000,29
2023-03-18 16:59:00.000000,27
2023-03-18 16:59:26.862340,20
2023-03-18 16:59:31.478784,29
2023-03-18 16:59:40.788967,31
2023-03-18 16:59:54.710743,16
2023-03-18 16:59:56.785922,20
2023-03-18 17:00:00.000000,35
2023-03-18 17:00:03.565759,12
2023-03-18 17:00:34.777339,25
2023-03-18 17:00:48.697930,14
2023-03-18 17:00:49.979727,23
2023-03-18 17:00:56.820329,40
2023-03-18 17:01:00.000000,15
2023-03-18 17:01:22.092565,28
2023-03-18 17:01:29.539436,15
2023-03-18 17:01:59.899556,13
2023-03-18 17:02:15.728078,22
2023-03-18 17:03:00.000000,32
2023-03-18 17:03:08.886374,32
2023-03-18 17:03:29.219920,11
2023-03-18 17:03:43.182949,38
2023-03-18 17:04:03.870354,13
2023-03-18 17:04:27.749691,33
2023-03-18 17:04:47.201610,12
2023-03-18 17:05:40.608322,33
2023-03-18 17:06:00.000000,6
2023-03-18 17:06:10.577970,30
2023-03-18 17:06:15.880786,41
2023-03-18 17:06:28.486659,40
2023-03-18 17:06:34.662368,13
2023-03-18 17:06:56.242664,26
2023-03-18 17:08:00.000000,20
2023-03-18 17:09:00.000000,34
2023-03-18 17:09:00.000000,30
2023-03-18 17:10:00.000000,23
2023-03-18 17:10:06.245347,11
2023-03-18 17:10:26.288015,25
2023-03-18 17:10:37.292712,37
2023-03-18 17:10:56.881870,20
2023-03-18 17:11:15.734261,21
2023-03-18 17:11:33.426304,33
2023-03-18 17:12:01.466401,34
2023-03-18 17:12:04.855660,16
2023-03-18 17:12:48.731607,19
2023-03-18 17:12:57.272142,10
2023-03-18 17:12:58.077304,30
2023-03-18 17:13:33.460151,34
2023-03-18 17:14:50.375437,16
2023-03-18 17:14:52.183423,23
2023-03-18 17:15:20.887146,9
2023-03-18 17:15:26.237933,37
2023-03-18 17:15:26.501470,23
2023-03-18 17:15:46.257345,21
2023-03-18 17:16:00.000000,35
2023-03-18 17:16:01.578259,19
2023-03-18 17:16:06.398823,9
2023-03-18 17:16:58.546822,32
2023-03-18 17:18:32.502851,41
2023-03-18 17:19:00.000000,18
2023-03-18 17:19:49.074095,18
2023-03-18 17:20:00.000000,11
2023-03-18 17:20:57.974198,34
2023-03-18 17:21:00.000000,30
2023-03-18 17:21:00.000000,10
2023-03-18 17:21:38.456429,23
2023-03-18 17:21:47.017332,42
2023-03-18 17:21:55.510458,19
2023-03-18 17:22:00.000000,25
2023-03-18 17:22:00.000000,36
2023-03-18 17:22:00.000000,24
2023-03-18 17:22:12.439972,15
2023-03-18 17:22:31.126708,37
2023-03-18 17:22:32.844326,35
2023-03-18 17:22:34.668707,10
2023-03-18 17:22:40.424979,13
2023-03-18 17:23:16.039427,26
2023-03-18 17:23:36.687066,19
2023-03-18 17:23:50.589653,30
2023-03-18 17:24:08.259949,30
2023-03-18 17:25:00.000000,12
2023-03-18 17:26:00.000000,20
2023-03-18 17:26:00.000000,30
2023-03-18 17:26:31.650855,23
2023-03-18 17:27:00.358325,24
2023-03-18 17:27:49.363412,37
2023-03-18 17:28:00.000000,23
2023-03-18 17:28:04.174278,28
2023-03-18 17:28:09.853364,45
2023-03-18 17:29:00.000000,20
2023-03-18 17:29:00.675179,30
2023-03-18 17:29:01.654939,36
2023-03-18 17:29:16.695274,26
2023-03-18 17:29:21.807034,9
2023-03-18 17:30:04.234827,43
2023-03-18 17:30:34.233283,26
2023-03-18 17:31:50.332315,34
2023-03-18 17:32:00.000000,28
2023-03-18 17:32:01.265180,22
2023-03-18 17:32:47.162277,11
2023-03-18 17:33:00.000000,34
2023-03-18 17:33:00.000000,7
2023-03-18 17:33:22.928274,12
2023-03-18 17:33:23.358504,29
2023-03-18 17:33:53.664539,13
2023-03-18 17:34:37.461882,17
2023-03-18 17:35:04.472028,45
2023-03-18 17:35:28.663432,13
2023-03-18 17:35:29.855967,14
2023-03-18 17:35:33.704456,32
2023-03-18 17:36:00.000000,18
2023-03-18 17:36:12.212855,32
2023-03-18 17:36:24.621662,21
2023-03-18 17:37:00.000000,33
2023-03-18 17:37:04.321921,13
2023-03-18 17:38:00.000000,46
2023-03-18 17:38:00.000000,37
2023-03-18 17:38:00.000000,9
2023-03-18 17:38:00.000000,46
2023-03-18 17:39:00.000000,21
2023-03-18 17:39:24.444226,38
2023-03-18 17:39:44.438521,8
2023-03-18 17:40:39.541685,19
2023-03-18 17:41:00.000000,21
2023-03-18 17:41:00.000000,48
2023-03-18 17:41:26.720075,41
2023-03-18 17:41:38.769774,8
2023-03-18 17:42:00.000000,36
2023-03-18 17:43:41.181582,36
2023-03-18 17:43:41.827306,21
2023-03-18 17:43:44.045023,22
2023-03-18 17:43:59.957447,46
2023-03-18 17:44:00.000000,22
2023-03-18 17:44:22.682215,25
2023-03-18 17:45:07.918597,14
2023-03-18 17:45:15.970066,21
2023-03-18 17:45:58.907571,41
2023-03-18 17:46:02.688927,14
2023-03-18 17:47:00.000000,23
2023-03-18 17:47:00.000000,27
2023-03-18 17:47:16.528726,20
2023-03-18 17:47:53.216647,36
2023-03-18 17:48:00.000000,21
2023-03-18 17:48:00.000000,20
2023-03-18 17:49:00.000000,33
2023-03-18 17:49:00.000000,21
2023-03-18 17:49:00.812781,16
2023-03-18 17:49:41.196886,17
2023-03-18 17:49:52.611021,20
2023-03-18 17:50:00.000000,36
2023-03-18 17:51:00.000000,32
2023-03-18 17:51:00.000000,25
2023-03-18 17:51:08.529451,7
2023-03-18 17:51:36.720068,16
2023-03-18 17:51:49.507115,23
2023-03-18 17:52:43.447657,30
2023-03-18 17:53:00.000000,30
2023-03-18 17:53:00.000000,41
2023-03-18 17:53:01.313108,11
2023-03-18 17:53:51.966895,44
2023-03-18 17:54:08.475357,11
2023-03-18 17:55:00.000000,43
2023-03-18 17:55:36.759514,15
2023-03-18 17:56:07.354489,26
2023-03-18 17:56:08.349100,16
2023-03-18 17:56:21.397211,20
2023-03-18 17:57:00.000000,31
2023-03-18 17:57:06.449746,41
2023-03-18 17:57:36.663508,12
2023-03-18 17:58:14.577192,14
2023-03-18 17:59:00.000000,30
2023-03-18 17:59:00.000000,21
2023-03-18 17:59:00.934527,36
2023-03-18 17:59:14.053749,54
2023-03-18 17:59:53.271460,22
2023-03-18 18:00:00.000000,37
2023-03-18 18:00:24.674092,28
2023-03-18 18:01:28.447546,27
2023-03-18 18:02:47.184008,34
2023-03-18 18:02:57.977018,20
2023-03-18 18:03:00.000000,25
2023-03-18 18:03:00.000000,16
2023-03-18 18:03:00.000000,40
2023-03-18 18:03:12.324022,23
2023-03-18 18:03:37.062056,22
2023-03-18 18:03:43.966062,30
2023-03-18 18:03:48.205947,21
2023-03-18 18:05:21.180235,34
2023-03-18 18:05:31.500326,46
2023-03-18 18:06:00.000000,10
2023-03-18 18:06:00.000000,32
2023-03-18 18:06:02.037931,30
2023-03-18 18:06:37.686086,30
2023-03-18 18:07:03.313570,24
2023-03-18 18:07:37.710617,39
2023-03-18 18:08:01.925223,13
2023-03-18 18:09:00.000000,24
2023-03-18 18:09:00.000000,25
2023-03-18 18:09:34.793666,23
2023-03-18 18:10:00.000000,34
2023-03-18 18:10:00.000000,20
2023-03-18 18:10:00.000000,27
2023-03-18 18:10:00.146968,18
2023-03-18 18:10:20.248908,28
2023-03-18 18:10:20.796768,6
2023-03-18 18:10:53.287811,18
2023-03-18 18:11:03.158087,10
2023-03-18 18:11:35.193090,22
2023-03-18 18:12:00.000000,22
2023-03-18 18:12:00.000000,21
2023-03-18 18:12:00.000000,38
2023-03-18 18:12:02.096437,32
2023-03-18 18:12:36.132528,33
2023-03-18 18:12:39.231429,17
2023-03-18 18:13:00.000000,18
2023-03-18 18:13:18.253016,23
2023-03-18 18:14:00.000000,7
2023-03-18 18:15:00.000000,11
2023-03-18 18:15:10.735208,25
2023-03-18 18:15:36.928850,24
2023-03-18 18:15:40.753871,15
2023-03-18 18:16:00.000000,27
2023-03-18 18:16:00.000000,10
2023-03-18 18:16:41.277926,35
2023-03-18 18:16:56.943109,29
2023-03-18 18:17:26.232055,13
2023-03-18 18:17:36.779306,25
2023-03-18 18:17:58.003377,23
2023-03-18 18:18:00.000000,24
2023-03-18 18:19:00.000000,16
2023-03-18 18:19:43.807002,15
2023-03-18 18:20:00.000000,29
2023-03-18 18:20:00.000000,21
2023-03-18 18:20:22.870083,34
2023-03-18 18:22:00.000000,26
2023-03-18 18:23:55.135687,20
2023-03-18 18:24:50.204246,12
2023-03-18 18:24:58.498430,28
2023-03-18 18:25:00.000000,32
2023-03-18 18:25:13.681725,24
2023-03-18 18:26:00.000000,30
2023-03-18 18:26:00.000000,35
2023-03-18 18:27:00.000000,20
2023-03-18 18:27:00.000000,32
2023-03-18 18:27:40.826791,32
2023-03-18 18:27:53.810593,25
2023-03-18 18:28:04.151514,27
2023-03-18 18:28:08.375179,13
2023-03-18 18:28:08.435171,34
2023-03-18 18:28:25.197522,44
2023-03-18 18:29:21.055380,19
2023-03-18 18:30:00.000000,20
2023-03-18 18:30:15.310224,15
2023-03-18 18:31:00.000000,27
2023-03-18 18:32:00.000000,23
2023-03-18 18:32:18.609643,24
2023-03-18 18:32:25.018069,44
2023-03-18 18:32:50.426181,37
2023-03-18 18:33:00.000000,23
2023-03-18 18:33:26.494191,24
2023-03-18 18:34:31.776605,39
2023-03-18 18:34:34.952596,26
2023-03-18 18:35:00.000000,14
2023-03-18 18:36:00.000000,20
2023-03-18 18:36:00.000000,37
2023-03-18 18:36:25.633508,33
2023-03-18 18:36:34.578817,9
2023-03-18 18:36:38.240582,24
2023-03-18 18:36:52.117666,39
2023-03-18 18:38:14.924570,44
2023-03-18 18:38:19.665167,34
2023-03-18 18:38:27.706952,29
2023-03-18 18:38:27.968925,15
2023-03-18 18:39:34.146275,17
2023-03-18 18:39:47.343290,16
2023-03-18 18:40:04.039711,8
2023-03-18 18:40:07.813324,15
2023-03-18 18:41:00.000000,25
2023-03-18 18:41:00.000000,32
2023-03-18 18:41:01.168908,29
2023-03-18 18:41:23.297106,35
2023-03-18 18:42:05.514484,30
2023-03-18 18:42:23.550276,37
2023-03-18 18:42:44.305273,23
2023-03-18 18:43:00.000000,13
2023-03-18 18:43:00.000000,21
2023-03-18 18:43:00.000000,13
2023-03-18 18:43:39.218380,32
2023-03-18 18:43:48.806718,38
2023-03-18 18:44:00.000000,25
2023-03-18 18:45:00.000000,24
2023-03-18 18:45:00.000000,10
2023-03-18 18:46:00.000000,23
2023-03-18 18:46:00.000000,17
2023-03-18 18:46:49.439815,23
2023-03-18 18:47:00.000000,24
2023-03-18 18:47:10.207323,21
2023-03-18 18:47:52.215404,23
2023-03-18 18:48:00.000000,27
2023-03-18 18:48:09.962857,24
2023-03-18 18:48:25.102720,18
2023-03-18 18:48:30.094741,10
2023-03-18 18:49:00.000000,34
2023-03-18 18:49:22.101836,23
2023-03-18 18:50:00.000000,23
2023-03-18 18:50:00.415979,8
2023-03-18 18:51:00.000000,14
2023-03-18 18:51:00.000000,25
2023-03-18 18:51:30.912737,38
2023-03-18 18:52:00.000000,15
2023-03-18 18:52:43.551734,9
2023-03-18 18:52:46.110562,39
2023-03-18 18:53:00.000000,14
2023-03-18 18:53:21.868281,31
2023-03-18 18:53:22.351573,19
2023-03-18 18:54:35.636719,25
2023-03-18 18:54:40.770958,21
2023-03-18 18:54:41.277023,19
2023-03-18 18:55:09.360876,9
2023-03-18 18:55:19.966506,24
2023-03-18 18:55:42.056583,13
2023-03-18 18:56:00.907893,24
2023-03-18 18:56:13.327001,21
2023-03-18 18:56:28.118748,31
2023-03-18 18:56:35.082930,33
2023-03-18 18:56:39.114954,29
2023-03-18 18:56:58.826186,30
2023-03-18 18:57:00.000000,26
2023-03-18 18:57:24.964330,29
2023-03-18 18:57:37.233074,10
2023-03-18 18:57:55.533280,36
2023-03-18 18:58:00.000000,38
2023-03-18 18:59:00.000000,22
2023-03-18 18:59:22.717147,22
2023-03-18 19:00:00.000000,22
2023-03-18 19:00:00.000000,40
2023-03-18 19:00:00.000000,35
2023-03-18 19:00:00.000000,31
2023-03-18 19:00:42.064629,26
2023-03-18 19:01:00.000000,35
2023-03-18 19:01:16.599327,27
2023-03-18 19:01:58.573393,34
2023-03-18 19:02:48.182510,10
2023-03-18 19:03:00.000000,18
2023-03-18 19:03:19.176721,19
2023-03-18 19:05:29.353887,26
2023-03-18 19:06:00.000000,35
2023-03-18 19:06:07.310997,22
2023-03-18 19:06:52.636688,15
2023-03-18 19:08:00.000000,29
2023-03-18 19:08:00.000000,8
2023-03-18 19:08:00.000000,13
2023-03-18 19:08:00.000000,13
2023-03-18 19:08:04.135799,36
2023-03-18 19:08:10.283997,32
2023-03-18 19:08:10.309676,38
2023-03-18 19:08:38.270127,29
2023-03-18 19:08:38.436891,11
2023-03-18 19:08:59.526358,33
2023-03-18 19:09:06.796776,23
2023-03-18 19:09:36.197515,23
2023-03-18 19:10:32.020530,10
2023-03-18 19:10:43.083958,21
2023-03-18 19:11:00.000000,31
2023-03-18 19:11:21.785055,15
2023-03-18 19:11:31.038827,32
2023-03-18 19:11:37.982444,23
2023-03-18 19:12:00.000000,34
2023-03-18 19:12:49.265292,31
2023-03-18 19:13:00.000000,28
2023-03-18 19:14:00.000000,8
2023-03-18 19:14:00.000000,14
2023-03-18 19:15:39.002095,30
2023-03-18 19:15:50.772841,46
2023-03-18 19:15:50.958285,47
2023-03-18 19:16:00.000000,34
2023-03-18 19:16:23.596106,25
2023-03-18 19:16:37.735703,28
2023-03-18 19:16:56.941307,9
2023-03-18 19:17:00.686391,35
2023-03-18 19:17:08.034039,28
2023-03-18 19:17:34.383324,37
2023-03-18 19:18:00.000000,31
2023-03-18 19:19:17.924031,30
2023-03-18 19:19:27.445257,7
2023-03-18 19:19:37.748051,31
2023-03-18 19:21:43.562677,15
2023-03-18 19:21:47.572572,33
2023-03-18 19:21:59.974426,13
2023-03-18 19:22:00.000000,19
2023-03-18 19:22:18.223034,21
2023-03-18 19:22:43.723694,42
2023-03-18 19:23:00.000000,12
2023-03-18 19:24:00.000000,22
2023-03-18 19:24:07.271602,10
2023-03-18 19:24:28.716822,30
2023-03-18 19:27:42.759099,15
2023-03-18 19:27:51.956318,21
2023-03-18 19:28:09.758296,43
2023-03-18 19:28:16.929370,12
2023-03-18 19:28:17.412848,31
2023-03-18 19:28:53.855844,30
2023-03-18 19:29:00.000000,26
2023-03-18 19:29:19.855245,25
2023-03-18 19:29:30.983847,21
2023-03-18 19:30:45.423443,21
2023-03-18 19:30:50.563954,33
2023-03-18 19:31:00.650561,24
2023-03-18 19:31:14.177545,29
2023-03-18 19:32:54.601195,37
2023-03-18 19:32:55.771453,51
2023-03-18 19:33:54.472042,22
2023-03-18 19:34:00.000000,31
2023-03-18 19:35:39.565154,28
2023-03-18 19:36:13.431644,50
2023-03-18 19:36:18.026260,23
2023-03-18 19:36:22.654161,26
2023-03-18 19:36:58.896286,37
2023-03-18 19:36:58.953875,20
2023-03-18 19:37:00.000000,21
2023-03-18 19:37:04.089657,18
2023-03-18 19:37:18.707626,9
2023-03-18 19:39:04.708095,11
2023-03-18 19:39:14.678920,19
2023-03-18 19:39:15.289649,16
2023-03-18 19:39:29.128240,31
2023-03-18 19:39:49.150490,11
2023-03-18 19:39:57.410308,25
2023-03-18 19:40:32.708129,14
2023-03-18 19:40:41.611521,38
2023-03-18 19:40:45.253117,39
2023-03-18 19:40:58.721487,8
2023-03-18 19:41:06.732585,13
2023-03-18 19:41:29.626054,29
2023-03-18 19:42:00.000000,24
2023-03-18 19:42:01.358496,27
2023-03-18 19:43:00.000000,23
2023-03-18 19:43:46.717460,16
2023-03-18 19:44:08.335643,31
2023-03-18 19:46:29.918212,21
2023-03-18 19:47:00.000000,30
2023-03-18 19:47:00.000000,21
2023-03-18 19:47:28.475653,30
2023-03-18 19:47:49.003100,43
2023-03-18 19:48:08.846360,36
2023-03-18 19:48:11.102318,23
2023-03-18 19:48:47.358205,21
2023-03-18 19:49:01.645652,22
2023-03-18 19:49:23.147436,7
2023-03-18 19:49:37.578130,26
2023-03-18 19:50:00.000000,32
2023-03-18 19:50:45.746391,47
2023-03-18 19:50:46.880431,30
2023-03-18 19:51:51.367993,22
2023-03-18 19:51:52.742379,32
2023-03-18 19:52:34.157094,14
2023-03-18 19:53:00.000000,15
2023-03-18 19:55:24.391546,15
2023-03-18 19:55:25.885541,26
2023-03-18 19:55:44.436719,12
2023-03-18 19:56:00.000000,31
2023-03-18 19:56:16.126909,31
2023-03-18 19:56:20.038178,21
2023-03-18 19:57:00.000000,38
2023-03-18 19:58:00.000000,34
2023-03-18 19:58:41.538408,24
2023-03-18 19:59:05.692666,18
2023-03-18 19:59:18.031460,31
2023-03-18 19:59:47.699800,32
2023-03-18 19:59:49.033706,23
2023-03-18 20:00:32.299228,16
2023-03-18 20:01:00.000000,25
2023-03-18 20:01:42.672274,36
2023-03-18 20:02:21.061953,31
2023-03-18 20:04:02.778989,38
2023-03-18 20:05:21.324192,32
2023-03-18 20:05:22.384908,13
2023-03-18 20:05:29.299145,32
2023-03-18 20:06:03.487893,37
2023-03-18 20:06:26.638243,26
2023-03-18 20:06:31.546074,12
2023-03-18 20:06:52.166520,15
2023-03-18 20:07:25.023606,39
2023-03-18 20:07:44.484659,25
2023-03-18 20:08:00.000000,12
2023-03-18 20:08:15.942673,25
2023-03-18 20:08:26.143643,31
2023-03-18 20:09:37.513737,32
2023-03-18 20:09:41.117470,19
2023-03-18 20:09:48.892528,15
2023-03-18 20:10:00.000000,12
2023-03-18 20:10:27.193725,9
2023-03-18 20:10:33.806442,35
2023-03-18 20:10:58.146405,24
2023-03-18 20:11:00.000000,14
2023-03-18 20:11:40.245855,29
2023-03-18 20:13:00.000000,31
2023-03-18 20:13:06.229271,36
2023-03-18 20:14:42.203543,18
2023-03-18 20:14:50.631891,24
2023-03-18 20:14:58.454019,35
2023-03-18 20:15:00.000000,18
2023-03-18 20:15:03.450592,14
2023-03-18 20:16:14.086046,28
2023-03-18 20:16:14.244875,23
2023-03-18 20:16:26.553350,26
2023-03-18 20:16:33.439145,25
2023-03-18 20:17:36.058523,17
2023-03-18 20:17:55.672956,31
2023-03-18 20:19:59.651431,10
2023-03-18 20:20:00.000000,40
2023-03-18 20:20:18.805637,25
2023-03-18 20:20:35.685077,32
2023-03-18 20:21:22.089505,37
2023-03-18 20:22:42.572758,28
2023-03-18 20:23:48.728272,38
2023-03-18 20:24:21.170206,15
2023-03-18 20:25:15.455690,27
2023-03-18 20:26:00.000000,23
2023-03-18 20:26:00.000000,15
2023-03-18 20:27:00.000000,22
2023-03-18 20:28:10.436352,39
2023-03-18 20:30:21.418298,18
2023-03-18 20:31:22.520101,27
2023-03-18 20:31:30.566610,21
2023-03-18 20:31:41.615318,27
2023-03-18 20:32:00.000000,26
2023-03-18 20:32:01.324236,20
2023-03-18 20:32:08.461405,32
2023-03-18 20:32:35.174180,22
2023-03-18 20:32:41.472000,13
2023-03-18 20:32:44.278272,37
2023-03-18 20:32:45.141885,39
2023-03-18 20:32:59.726351,28
2023-03-18 20:33:26.209396,22
2023-03-18 20:33:50.720059,28
2023-03-18 20:34:24.824379,27
2023-03-18 20:34:34.214554,15
2023-03-18 20:35:02.624053,24
2023-03-18 20:35:29.175563,16
2023-03-18 20:35:35.416683,30
2023-03-18 20:36:00.000000,36
2023-03-18 20:37:40.704239,24
2023-03-18 20:38:07.892802,27
2023-03-18 20:38:34.110506,33
2023-03-18 20:38:41.284856,38
2023-03-18 20:39:00.000000,11
2023-03-18 20:39:08.151006,15
2023-03-18 20:39:44.510775,28
2023-03-18 20:39:49.689415,15
2023-03-18 20:39:54.885833,48
2023-03-18 20:40:23.629335,19
2023-03-18 20:40:55.364903,45
2023-03-18 20:40:56.318465,15
2023-03-18 20:41:44.558218,13
2023-03-18 20:41:47.398790,12
2023-03-18 20:42:12.977701,12
2023-03-18 20:42:18.629946,31
2023-03-18 20:43:27.800812,22
2023-03-18 20:43:52.445284,30
2023-03-18 20:44:00.000000,19
2023-03-18 20:44:17.657209,30
2023-03-18 20:45:09.553949,33
2023-03-18 20:45:50.751033,22
2023-03-18 20:46:42.023910,41
2023-03-18 20:47:00.000000,28
2023-03-18 20:47:10.433261,22
2023-03-18 20:47:18.966495,32
2023-03-18 20:47:46.831353,15
2023-03-18 20:48:23.180253,29
2023-03-18 20:48:57.725213,25
2023-03-18 20:49:25.462026,23
2023-03-18 20:51:39.543179,25
2023-03-18 20:51:44.051023,25
2023-03-18 20:51:47.293988,25
2023-03-18 20:52:09.609536,23
2023-03-18 20:52:16.959199,13
2023-03-18 20:53:00.000000,22
2023-03-18 20:53:22.549956,25
2023-03-18 20:53:32.770500,19
2023-03-18 20:54:09.569313,30
2023-03-18 20:55:13.847801,32
2023-03-18 20:56:00.000000,21
2023-03-18 20:56:26.839087,24
2023-03-18 20:56:35.910470,19
2023-03-18 20:56:48.673143,27
2023-03-18 20:56:57.683871,25
2023-03-18 20:57:42.369176,33
2023-03-18 20:58:07.780305,17
2023-03-18 20:58:24.131114,23
2023-03-18 20:58:25.568378,22
2023-03-18 20:58:27.173951,32
2023-03-18 20:58:41.166464,45
2023-03-18 20:59:31.960218,17
2023-03-18 20:59:38.441638,12
2023-03-18 21:00:00.000000,12
2023-03-18 21:00:31.934650,12
2023-03-18 21:00:33.635836,26
2023-03-18 21:00:49.787509,49
2023-03-18 21:00:56.073423,22
2023-03-18 21:02:03.583494,12
2023-03-18 21:02:25.508085,25
2023-03-18 21:03:59.813255,47
2023-03-18 21:04:00.000000,14
2023-03-18 21:04:35.114663,26
2023-03-18 21:05:00.000000,52
